-31.49808	-64.31036	-31.48808	-64.30036	(1,1)
-31.49808	-64.30036	-31.48808	-64.29036	(1,2)
-31.49808	-64.29036	-31.48808	-64.28036	(1,3)
-31.49808	-64.28036	-31.48808	-64.27036	(1,4)
-31.49808	-64.27036	-31.48808	-64.26036	(1,5)
-31.49808	-64.26036	-31.48808	-64.25036	(1,6)
-31.49808	-64.25036	-31.48808	-64.24036	(1,7)
-31.49808	-64.24036	-31.48808	-64.23036	(1,8)
-31.49808	-64.23036	-31.48808	-64.22036	(1,9)
-31.49808	-64.22036	-31.48808	-64.21036	(1,10)
-31.49808	-64.21036	-31.48808	-64.20036	(1,11)
-31.49808	-64.20036	-31.48808	-64.19036	(1,12)
-31.49808	-64.19036	-31.48808	-64.18036	(1,13)
-31.49808	-64.18036	-31.48808	-64.17036	(1,14)
-31.49808	-64.17036	-31.48808	-64.16036	(1,15)
-31.49808	-64.16036	-31.48808	-64.15036	(1,16)
-31.49808	-64.15036	-31.48808	-64.14036	(1,17)
-31.49808	-64.14036	-31.48808	-64.13036	(1,18)
-31.49808	-64.13036	-31.48808	-64.12036	(1,19)
-31.49808	-64.12036	-31.48808	-64.11036	(1,20)
-31.49808	-64.11036	-31.48808	-64.10036	(1,21)
-31.49808	-64.10036	-31.48808	-64.09036	(1,22)
-31.49808	-64.09036	-31.48808	-64.08036	(1,23)
-31.49808	-64.08036	-31.48808	-64.07036	(1,24)
-31.49808	-64.07036	-31.48808	-64.06036	(1,25)
-31.48808	-64.31036	-31.47809	-64.30036	(2,1)
-31.48808	-64.30036	-31.47809	-64.29036	(2,2)
-31.48808	-64.29036	-31.47809	-64.28036	(2,3)
-31.48808	-64.28036	-31.47809	-64.27036	(2,4)
-31.48808	-64.27036	-31.47809	-64.26036	(2,5)
-31.48808	-64.26036	-31.47809	-64.25036	(2,6)
-31.48808	-64.25036	-31.47809	-64.24036	(2,7)
-31.48808	-64.24036	-31.47809	-64.23036	(2,8)
-31.48808	-64.23036	-31.47809	-64.22036	(2,9)
-31.48808	-64.22036	-31.47809	-64.21036	(2,10)
-31.48808	-64.21036	-31.47809	-64.20036	(2,11)
-31.48808	-64.20036	-31.47809	-64.19036	(2,12)
-31.48808	-64.19036	-31.47809	-64.18036	(2,13)
-31.48808	-64.18036	-31.47809	-64.17036	(2,14)
-31.48808	-64.17036	-31.47809	-64.16036	(2,15)
-31.48808	-64.16036	-31.47809	-64.15036	(2,16)
-31.48808	-64.15036	-31.47809	-64.14036	(2,17)
-31.48808	-64.14036	-31.47809	-64.13036	(2,18)
-31.48808	-64.13036	-31.47809	-64.12036	(2,19)
-31.48808	-64.12036	-31.47809	-64.11036	(2,20)
-31.48808	-64.11036	-31.47809	-64.10036	(2,21)
-31.48808	-64.10036	-31.47809	-64.09036	(2,22)
-31.48808	-64.09036	-31.47809	-64.08036	(2,23)
-31.48808	-64.08036	-31.47809	-64.07036	(2,24)
-31.48808	-64.07036	-31.47809	-64.06036	(2,25)
-31.47809	-64.31036	-31.46808	-64.30036	(3,1)
-31.47809	-64.30036	-31.46808	-64.29036	(3,2)
-31.47809	-64.29036	-31.46808	-64.28036	(3,3)
-31.47809	-64.28036	-31.46808	-64.27036	(3,4)
-31.47809	-64.27036	-31.46808	-64.26036	(3,5)
-31.47809	-64.26036	-31.46808	-64.25036	(3,6)
-31.47809	-64.25036	-31.46808	-64.24036	(3,7)
-31.47809	-64.24036	-31.46808	-64.23036	(3,8)
-31.47809	-64.23036	-31.46808	-64.22036	(3,9)
-31.47809	-64.22036	-31.46808	-64.21036	(3,10)
-31.47809	-64.21036	-31.46808	-64.20036	(3,11)
-31.47809	-64.20036	-31.46808	-64.19036	(3,12)
-31.47809	-64.19036	-31.46808	-64.18036	(3,13)
-31.47809	-64.18036	-31.46808	-64.17036	(3,14)
-31.47809	-64.17036	-31.46808	-64.16036	(3,15)
-31.47809	-64.16036	-31.46808	-64.15036	(3,16)
-31.47809	-64.15036	-31.46808	-64.14036	(3,17)
-31.47809	-64.14036	-31.46808	-64.13036	(3,18)
-31.47809	-64.13036	-31.46808	-64.12036	(3,19)
-31.47809	-64.12036	-31.46808	-64.11036	(3,20)
-31.47809	-64.11036	-31.46808	-64.10036	(3,21)
-31.47809	-64.10036	-31.46808	-64.09036	(3,22)
-31.47809	-64.09036	-31.46808	-64.08036	(3,23)
-31.47809	-64.08036	-31.46808	-64.07036	(3,24)
-31.47809	-64.07036	-31.46808	-64.06036	(3,25)
-31.46808	-64.31036	-31.45809	-64.30036	(4,1)
-31.46808	-64.30036	-31.45809	-64.29036	(4,2)
-31.46808	-64.29036	-31.45809	-64.28036	(4,3)
-31.46808	-64.28036	-31.45809	-64.27036	(4,4)
-31.46808	-64.27036	-31.45809	-64.26036	(4,5)
-31.46808	-64.26036	-31.45809	-64.25036	(4,6)
-31.46808	-64.25036	-31.45809	-64.24036	(4,7)
-31.46808	-64.24036	-31.45809	-64.23036	(4,8)
-31.46808	-64.23036	-31.45809	-64.22036	(4,9)
-31.46808	-64.22036	-31.45809	-64.21036	(4,10)
-31.46808	-64.21036	-31.45809	-64.20036	(4,11)
-31.46808	-64.20036	-31.45809	-64.19036	(4,12)
-31.46808	-64.19036	-31.45809	-64.18036	(4,13)
-31.46808	-64.18036	-31.45809	-64.17036	(4,14)
-31.46808	-64.17036	-31.45809	-64.16036	(4,15)
-31.46808	-64.16036	-31.45809	-64.15036	(4,16)
-31.46808	-64.15036	-31.45809	-64.14036	(4,17)
-31.46808	-64.14036	-31.45809	-64.13036	(4,18)
-31.46808	-64.13036	-31.45809	-64.12036	(4,19)
-31.46808	-64.12036	-31.45809	-64.11036	(4,20)
-31.46808	-64.11036	-31.45809	-64.10036	(4,21)
-31.46808	-64.10036	-31.45809	-64.09036	(4,22)
-31.46808	-64.09036	-31.45809	-64.08036	(4,23)
-31.46808	-64.08036	-31.45809	-64.07036	(4,24)
-31.46808	-64.07036	-31.45809	-64.06036	(4,25)
-31.45809	-64.31036	-31.44808	-64.30036	(5,1)
-31.45809	-64.30036	-31.44808	-64.29036	(5,2)
-31.45809	-64.29036	-31.44808	-64.28036	(5,3)
-31.45809	-64.28036	-31.44808	-64.27036	(5,4)
-31.45809	-64.27036	-31.44808	-64.26036	(5,5)
-31.45809	-64.26036	-31.44808	-64.25036	(5,6)
-31.45809	-64.25036	-31.44808	-64.24036	(5,7)
-31.45809	-64.24036	-31.44808	-64.23036	(5,8)
-31.45809	-64.23036	-31.44808	-64.22036	(5,9)
-31.45809	-64.22036	-31.44808	-64.21036	(5,10)
-31.45809	-64.21036	-31.44808	-64.20036	(5,11)
-31.45809	-64.20036	-31.44808	-64.19036	(5,12)
-31.45809	-64.19036	-31.44808	-64.18036	(5,13)
-31.45809	-64.18036	-31.44808	-64.17036	(5,14)
-31.45809	-64.17036	-31.44808	-64.16036	(5,15)
-31.45809	-64.16036	-31.44808	-64.15036	(5,16)
-31.45809	-64.15036	-31.44808	-64.14036	(5,17)
-31.45809	-64.14036	-31.44808	-64.13036	(5,18)
-31.45809	-64.13036	-31.44808	-64.12036	(5,19)
-31.45809	-64.12036	-31.44808	-64.11036	(5,20)
-31.45809	-64.11036	-31.44808	-64.10036	(5,21)
-31.45809	-64.10036	-31.44808	-64.09036	(5,22)
-31.45809	-64.09036	-31.44808	-64.08036	(5,23)
-31.45809	-64.08036	-31.44808	-64.07036	(5,24)
-31.45809	-64.07036	-31.44808	-64.06036	(5,25)
-31.44808	-64.31036	-31.43809	-64.30036	(6,1)
-31.44808	-64.30036	-31.43809	-64.29036	(6,2)
-31.44808	-64.29036	-31.43809	-64.28036	(6,3)
-31.44808	-64.28036	-31.43809	-64.27036	(6,4)
-31.44808	-64.27036	-31.43809	-64.26036	(6,5)
-31.44808	-64.26036	-31.43809	-64.25036	(6,6)
-31.44808	-64.25036	-31.43809	-64.24036	(6,7)
-31.44808	-64.24036	-31.43809	-64.23036	(6,8)
-31.44808	-64.23036	-31.43809	-64.22036	(6,9)
-31.44808	-64.22036	-31.43809	-64.21036	(6,10)
-31.44808	-64.21036	-31.43809	-64.20036	(6,11)
-31.44808	-64.20036	-31.43809	-64.19036	(6,12)
-31.44808	-64.19036	-31.43809	-64.18036	(6,13)
-31.44808	-64.18036	-31.43809	-64.17036	(6,14)
-31.44808	-64.17036	-31.43809	-64.16036	(6,15)
-31.44808	-64.16036	-31.43809	-64.15036	(6,16)
-31.44808	-64.15036	-31.43809	-64.14036	(6,17)
-31.44808	-64.14036	-31.43809	-64.13036	(6,18)
-31.44808	-64.13036	-31.43809	-64.12036	(6,19)
-31.44808	-64.12036	-31.43809	-64.11036	(6,20)
-31.44808	-64.11036	-31.43809	-64.10036	(6,21)
-31.44808	-64.10036	-31.43809	-64.09036	(6,22)
-31.44808	-64.09036	-31.43809	-64.08036	(6,23)
-31.44808	-64.08036	-31.43809	-64.07036	(6,24)
-31.44808	-64.07036	-31.43809	-64.06036	(6,25)
-31.43809	-64.31036	-31.42808	-64.30036	(7,1)
-31.43809	-64.30036	-31.42808	-64.29036	(7,2)
-31.43809	-64.29036	-31.42808	-64.28036	(7,3)
-31.43809	-64.28036	-31.42808	-64.27036	(7,4)
-31.43809	-64.27036	-31.42808	-64.26036	(7,5)
-31.43809	-64.26036	-31.42808	-64.25036	(7,6)
-31.43809	-64.25036	-31.42808	-64.24036	(7,7)
-31.43809	-64.24036	-31.42808	-64.23036	(7,8)
-31.43809	-64.23036	-31.42808	-64.22036	(7,9)
-31.43809	-64.22036	-31.42808	-64.21036	(7,10)
-31.43809	-64.21036	-31.42808	-64.20036	(7,11)
-31.43809	-64.20036	-31.42808	-64.19036	(7,12)
-31.43809	-64.19036	-31.42808	-64.18036	(7,13)
-31.43809	-64.18036	-31.42808	-64.17036	(7,14)
-31.43809	-64.17036	-31.42808	-64.16036	(7,15)
-31.43809	-64.16036	-31.42808	-64.15036	(7,16)
-31.43809	-64.15036	-31.42808	-64.14036	(7,17)
-31.43809	-64.14036	-31.42808	-64.13036	(7,18)
-31.43809	-64.13036	-31.42808	-64.12036	(7,19)
-31.43809	-64.12036	-31.42808	-64.11036	(7,20)
-31.43809	-64.11036	-31.42808	-64.10036	(7,21)
-31.43809	-64.10036	-31.42808	-64.09036	(7,22)
-31.43809	-64.09036	-31.42808	-64.08036	(7,23)
-31.43809	-64.08036	-31.42808	-64.07036	(7,24)
-31.43809	-64.07036	-31.42808	-64.06036	(7,25)
-31.42808	-64.31036	-31.41809	-64.30036	(8,1)
-31.42808	-64.30036	-31.41809	-64.29036	(8,2)
-31.42808	-64.29036	-31.41809	-64.28036	(8,3)
-31.42808	-64.28036	-31.41809	-64.27036	(8,4)
-31.42808	-64.27036	-31.41809	-64.26036	(8,5)
-31.42808	-64.26036	-31.41809	-64.25036	(8,6)
-31.42808	-64.25036	-31.41809	-64.24036	(8,7)
-31.42808	-64.24036	-31.41809	-64.23036	(8,8)
-31.42808	-64.23036	-31.41809	-64.22036	(8,9)
-31.42808	-64.22036	-31.41809	-64.21036	(8,10)
-31.42808	-64.21036	-31.41809	-64.20036	(8,11)
-31.42808	-64.20036	-31.41809	-64.19036	(8,12)
-31.42808	-64.19036	-31.41809	-64.18036	(8,13)
-31.42808	-64.18036	-31.41809	-64.17036	(8,14)
-31.42808	-64.17036	-31.41809	-64.16036	(8,15)
-31.42808	-64.16036	-31.41809	-64.15036	(8,16)
-31.42808	-64.15036	-31.41809	-64.14036	(8,17)
-31.42808	-64.14036	-31.41809	-64.13036	(8,18)
-31.42808	-64.13036	-31.41809	-64.12036	(8,19)
-31.42808	-64.12036	-31.41809	-64.11036	(8,20)
-31.42808	-64.11036	-31.41809	-64.10036	(8,21)
-31.42808	-64.10036	-31.41809	-64.09036	(8,22)
-31.42808	-64.09036	-31.41809	-64.08036	(8,23)
-31.42808	-64.08036	-31.41809	-64.07036	(8,24)
-31.42808	-64.07036	-31.41809	-64.06036	(8,25)
-31.41809	-64.31036	-31.40808	-64.30036	(9,1)
-31.41809	-64.30036	-31.40808	-64.29036	(9,2)
-31.41809	-64.29036	-31.40808	-64.28036	(9,3)
-31.41809	-64.28036	-31.40808	-64.27036	(9,4)
-31.41809	-64.27036	-31.40808	-64.26036	(9,5)
-31.41809	-64.26036	-31.40808	-64.25036	(9,6)
-31.41809	-64.25036	-31.40808	-64.24036	(9,7)
-31.41809	-64.24036	-31.40808	-64.23036	(9,8)
-31.41809	-64.23036	-31.40808	-64.22036	(9,9)
-31.41809	-64.22036	-31.40808	-64.21036	(9,10)
-31.41809	-64.21036	-31.40808	-64.20036	(9,11)
-31.41809	-64.20036	-31.40808	-64.19036	(9,12)
-31.41809	-64.19036	-31.40808	-64.18036	(9,13)
-31.41809	-64.18036	-31.40808	-64.17036	(9,14)
-31.41809	-64.17036	-31.40808	-64.16036	(9,15)
-31.41809	-64.16036	-31.40808	-64.15036	(9,16)
-31.41809	-64.15036	-31.40808	-64.14036	(9,17)
-31.41809	-64.14036	-31.40808	-64.13036	(9,18)
-31.41809	-64.13036	-31.40808	-64.12036	(9,19)
-31.41809	-64.12036	-31.40808	-64.11036	(9,20)
-31.41809	-64.11036	-31.40808	-64.10036	(9,21)
-31.41809	-64.10036	-31.40808	-64.09036	(9,22)
-31.41809	-64.09036	-31.40808	-64.08036	(9,23)
-31.41809	-64.08036	-31.40808	-64.07036	(9,24)
-31.41809	-64.07036	-31.40808	-64.06036	(9,25)
-31.40808	-64.31036	-31.39808	-64.30036	(10,1)
-31.40808	-64.30036	-31.39808	-64.29036	(10,2)
-31.40808	-64.29036	-31.39808	-64.28036	(10,3)
-31.40808	-64.28036	-31.39808	-64.27036	(10,4)
-31.40808	-64.27036	-31.39808	-64.26036	(10,5)
-31.40808	-64.26036	-31.39808	-64.25036	(10,6)
-31.40808	-64.25036	-31.39808	-64.24036	(10,7)
-31.40808	-64.24036	-31.39808	-64.23036	(10,8)
-31.40808	-64.23036	-31.39808	-64.22036	(10,9)
-31.40808	-64.22036	-31.39808	-64.21036	(10,10)
-31.40808	-64.21036	-31.39808	-64.20036	(10,11)
-31.40808	-64.20036	-31.39808	-64.19036	(10,12)
-31.40808	-64.19036	-31.39808	-64.18036	(10,13)
-31.40808	-64.18036	-31.39808	-64.17036	(10,14)
-31.40808	-64.17036	-31.39808	-64.16036	(10,15)
-31.40808	-64.16036	-31.39808	-64.15036	(10,16)
-31.40808	-64.15036	-31.39808	-64.14036	(10,17)
-31.40808	-64.14036	-31.39808	-64.13036	(10,18)
-31.40808	-64.13036	-31.39808	-64.12036	(10,19)
-31.40808	-64.12036	-31.39808	-64.11036	(10,20)
-31.40808	-64.11036	-31.39808	-64.10036	(10,21)
-31.40808	-64.10036	-31.39808	-64.09036	(10,22)
-31.40808	-64.09036	-31.39808	-64.08036	(10,23)
-31.40808	-64.08036	-31.39808	-64.07036	(10,24)
-31.40808	-64.07036	-31.39808	-64.06036	(10,25)
-31.39808	-64.31036	-31.38809	-64.30036	(11,1)
-31.39808	-64.30036	-31.38809	-64.29036	(11,2)
-31.39808	-64.29036	-31.38809	-64.28036	(11,3)
-31.39808	-64.28036	-31.38809	-64.27036	(11,4)
-31.39808	-64.27036	-31.38809	-64.26036	(11,5)
-31.39808	-64.26036	-31.38809	-64.25036	(11,6)
-31.39808	-64.25036	-31.38809	-64.24036	(11,7)
-31.39808	-64.24036	-31.38809	-64.23036	(11,8)
-31.39808	-64.23036	-31.38809	-64.22036	(11,9)
-31.39808	-64.22036	-31.38809	-64.21036	(11,10)
-31.39808	-64.21036	-31.38809	-64.20036	(11,11)
-31.39808	-64.20036	-31.38809	-64.19036	(11,12)
-31.39808	-64.19036	-31.38809	-64.18036	(11,13)
-31.39808	-64.18036	-31.38809	-64.17036	(11,14)
-31.39808	-64.17036	-31.38809	-64.16036	(11,15)
-31.39808	-64.16036	-31.38809	-64.15036	(11,16)
-31.39808	-64.15036	-31.38809	-64.14036	(11,17)
-31.39808	-64.14036	-31.38809	-64.13036	(11,18)
-31.39808	-64.13036	-31.38809	-64.12036	(11,19)
-31.39808	-64.12036	-31.38809	-64.11036	(11,20)
-31.39808	-64.11036	-31.38809	-64.10036	(11,21)
-31.39808	-64.10036	-31.38809	-64.09036	(11,22)
-31.39808	-64.09036	-31.38809	-64.08036	(11,23)
-31.39808	-64.08036	-31.38809	-64.07036	(11,24)
-31.39808	-64.07036	-31.38809	-64.06036	(11,25)
-31.38809	-64.31036	-31.37808	-64.30036	(12,1)
-31.38809	-64.30036	-31.37808	-64.29036	(12,2)
-31.38809	-64.29036	-31.37808	-64.28036	(12,3)
-31.38809	-64.28036	-31.37808	-64.27036	(12,4)
-31.38809	-64.27036	-31.37808	-64.26036	(12,5)
-31.38809	-64.26036	-31.37808	-64.25036	(12,6)
-31.38809	-64.25036	-31.37808	-64.24036	(12,7)
-31.38809	-64.24036	-31.37808	-64.23036	(12,8)
-31.38809	-64.23036	-31.37808	-64.22036	(12,9)
-31.38809	-64.22036	-31.37808	-64.21036	(12,10)
-31.38809	-64.21036	-31.37808	-64.20036	(12,11)
-31.38809	-64.20036	-31.37808	-64.19036	(12,12)
-31.38809	-64.19036	-31.37808	-64.18036	(12,13)
-31.38809	-64.18036	-31.37808	-64.17036	(12,14)
-31.38809	-64.17036	-31.37808	-64.16036	(12,15)
-31.38809	-64.16036	-31.37808	-64.15036	(12,16)
-31.38809	-64.15036	-31.37808	-64.14036	(12,17)
-31.38809	-64.14036	-31.37808	-64.13036	(12,18)
-31.38809	-64.13036	-31.37808	-64.12036	(12,19)
-31.38809	-64.12036	-31.37808	-64.11036	(12,20)
-31.38809	-64.11036	-31.37808	-64.10036	(12,21)
-31.38809	-64.10036	-31.37808	-64.09036	(12,22)
-31.38809	-64.09036	-31.37808	-64.08036	(12,23)
-31.38809	-64.08036	-31.37808	-64.07036	(12,24)
-31.38809	-64.07036	-31.37808	-64.06036	(12,25)
-31.37808	-64.31036	-31.36809	-64.30036	(13,1)
-31.37808	-64.30036	-31.36809	-64.29036	(13,2)
-31.37808	-64.29036	-31.36809	-64.28036	(13,3)
-31.37808	-64.28036	-31.36809	-64.27036	(13,4)
-31.37808	-64.27036	-31.36809	-64.26036	(13,5)
-31.37808	-64.26036	-31.36809	-64.25036	(13,6)
-31.37808	-64.25036	-31.36809	-64.24036	(13,7)
-31.37808	-64.24036	-31.36809	-64.23036	(13,8)
-31.37808	-64.23036	-31.36809	-64.22036	(13,9)
-31.37808	-64.22036	-31.36809	-64.21036	(13,10)
-31.37808	-64.21036	-31.36809	-64.20036	(13,11)
-31.37808	-64.20036	-31.36809	-64.19036	(13,12)
-31.37808	-64.19036	-31.36809	-64.18036	(13,13)
-31.37808	-64.18036	-31.36809	-64.17036	(13,14)
-31.37808	-64.17036	-31.36809	-64.16036	(13,15)
-31.37808	-64.16036	-31.36809	-64.15036	(13,16)
-31.37808	-64.15036	-31.36809	-64.14036	(13,17)
-31.37808	-64.14036	-31.36809	-64.13036	(13,18)
-31.37808	-64.13036	-31.36809	-64.12036	(13,19)
-31.37808	-64.12036	-31.36809	-64.11036	(13,20)
-31.37808	-64.11036	-31.36809	-64.10036	(13,21)
-31.37808	-64.10036	-31.36809	-64.09036	(13,22)
-31.37808	-64.09036	-31.36809	-64.08036	(13,23)
-31.37808	-64.08036	-31.36809	-64.07036	(13,24)
-31.37808	-64.07036	-31.36809	-64.06036	(13,25)
-31.36809	-64.31036	-31.35808	-64.30036	(14,1)
-31.36809	-64.30036	-31.35808	-64.29036	(14,2)
-31.36809	-64.29036	-31.35808	-64.28036	(14,3)
-31.36809	-64.28036	-31.35808	-64.27036	(14,4)
-31.36809	-64.27036	-31.35808	-64.26036	(14,5)
-31.36809	-64.26036	-31.35808	-64.25036	(14,6)
-31.36809	-64.25036	-31.35808	-64.24036	(14,7)
-31.36809	-64.24036	-31.35808	-64.23036	(14,8)
-31.36809	-64.23036	-31.35808	-64.22036	(14,9)
-31.36809	-64.22036	-31.35808	-64.21036	(14,10)
-31.36809	-64.21036	-31.35808	-64.20036	(14,11)
-31.36809	-64.20036	-31.35808	-64.19036	(14,12)
-31.36809	-64.19036	-31.35808	-64.18036	(14,13)
-31.36809	-64.18036	-31.35808	-64.17036	(14,14)
-31.36809	-64.17036	-31.35808	-64.16036	(14,15)
-31.36809	-64.16036	-31.35808	-64.15036	(14,16)
-31.36809	-64.15036	-31.35808	-64.14036	(14,17)
-31.36809	-64.14036	-31.35808	-64.13036	(14,18)
-31.36809	-64.13036	-31.35808	-64.12036	(14,19)
-31.36809	-64.12036	-31.35808	-64.11036	(14,20)
-31.36809	-64.11036	-31.35808	-64.10036	(14,21)
-31.36809	-64.10036	-31.35808	-64.09036	(14,22)
-31.36809	-64.09036	-31.35808	-64.08036	(14,23)
-31.36809	-64.08036	-31.35808	-64.07036	(14,24)
-31.36809	-64.07036	-31.35808	-64.06036	(14,25)
-31.35808	-64.31036	-31.34809	-64.30036	(15,1)
-31.35808	-64.30036	-31.34809	-64.29036	(15,2)
-31.35808	-64.29036	-31.34809	-64.28036	(15,3)
-31.35808	-64.28036	-31.34809	-64.27036	(15,4)
-31.35808	-64.27036	-31.34809	-64.26036	(15,5)
-31.35808	-64.26036	-31.34809	-64.25036	(15,6)
-31.35808	-64.25036	-31.34809	-64.24036	(15,7)
-31.35808	-64.24036	-31.34809	-64.23036	(15,8)
-31.35808	-64.23036	-31.34809	-64.22036	(15,9)
-31.35808	-64.22036	-31.34809	-64.21036	(15,10)
-31.35808	-64.21036	-31.34809	-64.20036	(15,11)
-31.35808	-64.20036	-31.34809	-64.19036	(15,12)
-31.35808	-64.19036	-31.34809	-64.18036	(15,13)
-31.35808	-64.18036	-31.34809	-64.17036	(15,14)
-31.35808	-64.17036	-31.34809	-64.16036	(15,15)
-31.35808	-64.16036	-31.34809	-64.15036	(15,16)
-31.35808	-64.15036	-31.34809	-64.14036	(15,17)
-31.35808	-64.14036	-31.34809	-64.13036	(15,18)
-31.35808	-64.13036	-31.34809	-64.12036	(15,19)
-31.35808	-64.12036	-31.34809	-64.11036	(15,20)
-31.35808	-64.11036	-31.34809	-64.10036	(15,21)
-31.35808	-64.10036	-31.34809	-64.09036	(15,22)
-31.35808	-64.09036	-31.34809	-64.08036	(15,23)
-31.35808	-64.08036	-31.34809	-64.07036	(15,24)
-31.35808	-64.07036	-31.34809	-64.06036	(15,25)
-31.34809	-64.31036	-31.33808	-64.30036	(16,1)
-31.34809	-64.30036	-31.33808	-64.29036	(16,2)
-31.34809	-64.29036	-31.33808	-64.28036	(16,3)
-31.34809	-64.28036	-31.33808	-64.27036	(16,4)
-31.34809	-64.27036	-31.33808	-64.26036	(16,5)
-31.34809	-64.26036	-31.33808	-64.25036	(16,6)
-31.34809	-64.25036	-31.33808	-64.24036	(16,7)
-31.34809	-64.24036	-31.33808	-64.23036	(16,8)
-31.34809	-64.23036	-31.33808	-64.22036	(16,9)
-31.34809	-64.22036	-31.33808	-64.21036	(16,10)
-31.34809	-64.21036	-31.33808	-64.20036	(16,11)
-31.34809	-64.20036	-31.33808	-64.19036	(16,12)
-31.34809	-64.19036	-31.33808	-64.18036	(16,13)
-31.34809	-64.18036	-31.33808	-64.17036	(16,14)
-31.34809	-64.17036	-31.33808	-64.16036	(16,15)
-31.34809	-64.16036	-31.33808	-64.15036	(16,16)
-31.34809	-64.15036	-31.33808	-64.14036	(16,17)
-31.34809	-64.14036	-31.33808	-64.13036	(16,18)
-31.34809	-64.13036	-31.33808	-64.12036	(16,19)
-31.34809	-64.12036	-31.33808	-64.11036	(16,20)
-31.34809	-64.11036	-31.33808	-64.10036	(16,21)
-31.34809	-64.10036	-31.33808	-64.09036	(16,22)
-31.34809	-64.09036	-31.33808	-64.08036	(16,23)
-31.34809	-64.08036	-31.33808	-64.07036	(16,24)
-31.34809	-64.07036	-31.33808	-64.06036	(16,25)
-31.33808	-64.31036	-31.32809	-64.30036	(17,1)
-31.33808	-64.30036	-31.32809	-64.29036	(17,2)
-31.33808	-64.29036	-31.32809	-64.28036	(17,3)
-31.33808	-64.28036	-31.32809	-64.27036	(17,4)
-31.33808	-64.27036	-31.32809	-64.26036	(17,5)
-31.33808	-64.26036	-31.32809	-64.25036	(17,6)
-31.33808	-64.25036	-31.32809	-64.24036	(17,7)
-31.33808	-64.24036	-31.32809	-64.23036	(17,8)
-31.33808	-64.23036	-31.32809	-64.22036	(17,9)
-31.33808	-64.22036	-31.32809	-64.21036	(17,10)
-31.33808	-64.21036	-31.32809	-64.20036	(17,11)
-31.33808	-64.20036	-31.32809	-64.19036	(17,12)
-31.33808	-64.19036	-31.32809	-64.18036	(17,13)
-31.33808	-64.18036	-31.32809	-64.17036	(17,14)
-31.33808	-64.17036	-31.32809	-64.16036	(17,15)
-31.33808	-64.16036	-31.32809	-64.15036	(17,16)
-31.33808	-64.15036	-31.32809	-64.14036	(17,17)
-31.33808	-64.14036	-31.32809	-64.13036	(17,18)
-31.33808	-64.13036	-31.32809	-64.12036	(17,19)
-31.33808	-64.12036	-31.32809	-64.11036	(17,20)
-31.33808	-64.11036	-31.32809	-64.10036	(17,21)
-31.33808	-64.10036	-31.32809	-64.09036	(17,22)
-31.33808	-64.09036	-31.32809	-64.08036	(17,23)
-31.33808	-64.08036	-31.32809	-64.07036	(17,24)
-31.33808	-64.07036	-31.32809	-64.06036	(17,25)
-31.32809	-64.31036	-31.31808	-64.30036	(18,1)
-31.32809	-64.30036	-31.31808	-64.29036	(18,2)
-31.32809	-64.29036	-31.31808	-64.28036	(18,3)
-31.32809	-64.28036	-31.31808	-64.27036	(18,4)
-31.32809	-64.27036	-31.31808	-64.26036	(18,5)
-31.32809	-64.26036	-31.31808	-64.25036	(18,6)
-31.32809	-64.25036	-31.31808	-64.24036	(18,7)
-31.32809	-64.24036	-31.31808	-64.23036	(18,8)
-31.32809	-64.23036	-31.31808	-64.22036	(18,9)
-31.32809	-64.22036	-31.31808	-64.21036	(18,10)
-31.32809	-64.21036	-31.31808	-64.20036	(18,11)
-31.32809	-64.20036	-31.31808	-64.19036	(18,12)
-31.32809	-64.19036	-31.31808	-64.18036	(18,13)
-31.32809	-64.18036	-31.31808	-64.17036	(18,14)
-31.32809	-64.17036	-31.31808	-64.16036	(18,15)
-31.32809	-64.16036	-31.31808	-64.15036	(18,16)
-31.32809	-64.15036	-31.31808	-64.14036	(18,17)
-31.32809	-64.14036	-31.31808	-64.13036	(18,18)
-31.32809	-64.13036	-31.31808	-64.12036	(18,19)
-31.32809	-64.12036	-31.31808	-64.11036	(18,20)
-31.32809	-64.11036	-31.31808	-64.10036	(18,21)
-31.32809	-64.10036	-31.31808	-64.09036	(18,22)
-31.32809	-64.09036	-31.31808	-64.08036	(18,23)
-31.32809	-64.08036	-31.31808	-64.07036	(18,24)
-31.32809	-64.07036	-31.31808	-64.06036	(18,25)
